Index	x2	x0	x1	c
0	59.34418314022894	7.703317465362974	2160877.8814979726	299800000.0
1	1.5046205319456816	1.2266296367633147	126089.3083414722	299800000.0
2	19.04817985690867	4.364379917851718	1317327.2048902533	299800000.0
3	29.87110131311398	5.374794053219468	54375516.808701165	299800000.0
4	87.45014593680007	9.351436574467069	895299.6016047205	299800000.0
5	32.66376314474465	5.67898693232224	33705017.42907858	299800000.0
6	0.5108852560180944	0.706087797987373	46564760.358427115	299800000.0
7	1.9121649767565245	1.3822508394036668	8528771.973650038	299800000.0
8	2.6806051436215124	1.6356726897712879	13178590.802890712	299800000.0
9	87.3858774536379	9.348021285681444	621445.1223174266	299800000.0
10	0.2261125240752514	0.4755127874880428	211942.46924715376	299800000.0
11	0.026009994796654053	0.15320227681555879	93667043.09834374	299800000.0
12	16.46935977636401	4.057049648068052	7278563.090348197	299800000.0
13	76.30171507801138	8.735084099822108	156702.4617875328	299800000.0
14	3.732042671841482	1.9312070412168565	7731280.367584312	299800000.0
15	1.4537321383989488	1.205676752085287	2163460.895154725	299800000.0
16	0.5878834229685967	0.7667198196744317	1921115.6346419863	299800000.0
17	0.24549695311332018	0.49489810694773256	14481233.061970215	299800000.0
18	1.7094235292937552	1.3074486957000186	274906.8757476542	299800000.0
19	0.6894430454607807	0.8283428040636621	20713408.635168448	299800000.0
20	0.12994651827779816	0.3604805809757468	431348.5992562064	299800000.0
21	6.756204553387263	2.599269717481208	140747.860110269	299800000.0
22	39.15340725306614	6.256523460510387	4625699.892608633	299800000.0
23	0.015460368609978268	0.124339555818904	502688.8892835582	299800000.0
24	11.262486435084005	3.350293094729447	17419053.403396137	299800000.0
25	35.089522919021384	5.9236315046692924	537309.5794499841	299800000.0
26	1.6642413067125141	1.284580215975324	27589556.2969703	299800000.0
27	0.09091624088630204	0.30152247358875345	658622.9361744183	299800000.0
28	6.636849283584943	2.5742039481158123	11823589.928477768	299800000.0
29	0.03697737799939679	0.19033251785839816	42721527.95235004	299800000.0
30	0.028194566406733155	0.1678952587566367	4280702.295563337	299800000.0
31	1.0162843494257519	0.965936270696364	85804297.5990134	299800000.0
32	0.20907521422794229	0.45724735593340265	173120.1675283163	299800000.0
33	8.117361480053985	2.84908951926815	746948.788390282	299800000.0
34	1.7146698867243337	1.2915415376867434	49417229.89013343	299800000.0
35	4.423220396768204	2.103145070322418	156795.83973678248	299800000.0
36	98.19229511143482	9.909197467232845	303546.4613979004	299800000.0
37	0.02599806852234945	0.161220952220513	4505919.151589345	299800000.0
38	0.014569960628095966	0.12036090274411804	22656299.603463765	299800000.0
39	32.68518869716793	5.717092903359026	320821.8900369404	299800000.0
40	23.388320067644393	4.824308731121953	20963721.951818954	299800000.0
41	43.87953292172029	6.624159256689167	310479.4931109604	299800000.0
42	8.475496997467465	2.9108221781036203	5262134.208972604	299800000.0
43	0.061575548300122324	0.24814178771222936	1324270.9077518308	299800000.0
44	0.05169149657408822	0.22573487018148036	35754695.532589816	299800000.0
45	0.9579158507926672	0.9787289860365592	713286.8086705267	299800000.0
46	0.11477463102375655	0.3387598522343466	3582895.116570687	299800000.0
47	11.733895763187736	3.425304444839607	3013003.869267835	299800000.0
48	0.12052400508895178	0.34146722021953296	54094899.22363319	299800000.0
49	0.04435584780233542	0.21054303782358716	7461568.421145286	299800000.0
